,id,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,heat_source,sewer_system,sqft_garage,sqft_patio,yr_built,yr_renovated,lat,long,street address,city,zipcode,floodzones_in_zipcode,area_flood_score_max,area_flood_score_min,avg_area_flood_score,price,grade score,has_basement,on_waterfront,near_greenbelt,view score,nuisance,condition score
17429,1721059274,2022-03-09,3,2.5,1230,6001,1.0,Gas,PUBLIC,400,0,1991,0,47.30584,-122.207,213 S Street Southeast,Auburn,98002,"['X', 'AH', 'AE', 'AHB', 'C', 'AO']",2.5,2.333333333333333,2.416666666666667,489900.0,7,0,0,0,0,0,4
17430,1861400065,2021-11-23,4,3.0,1760,1800,2.0,Gas,PUBLIC,0,90,1909,1999,47.633335,-122.370855,1007 West Garfield Street,Seattle,98119,['X'],2.0,1.0,1.5,1125000.0,8,1,0,0,0,0,3
17431,9828201250,2021-10-26,4,2.0,2060,4800,1.5,Gas,PUBLIC,0,40,1926,2010,47.61616,-122.2972,1628 27th Avenue,Seattle,98122,['X'],2.0,1.0,1.5,351340.0,8,1,0,0,0,0,3
17432,4136890530,2022-05-06,4,2.5,2690,6844,2.0,Gas,PUBLIC,620,0,1998,0,47.263725,-122.21007,1510 50th Street Southeast,Auburn,98092,"['X', 'A', 'AE', 'AHB', 'A01', 'C', 'AH']",2.571428571428572,2.4285714285714284,2.5,723000.0,8,0,0,0,0,0,3
17433,8562810520,2021-08-02,4,4.0,3970,5001,2.0,Gas,PUBLIC,580,430,2021,0,47.535395,-122.0747,481 Foothills Drive Northwest,Issaquah,98027,"['AE', 'X', 'AO', 'A', 'A04', 'C', 'B', 'AOB', 'A02']",2.555555555555556,2.4444444444444446,2.5,1901683.0,10,1,0,1,2,0,3
17434,8860300220,2021-10-18,4,3.0,2300,10850,1.0,Gas,PUBLIC,440,0,1975,0,47.68753,-122.12195,9718 163rd Place Northeast,Redmond,98052,"['AE', 'X', 'A', 'A06', 'B']",2.6,2.4,2.5,1538000.0,8,1,0,0,0,0,4
17435,6899990250,2022-05-16,4,3.0,2420,12937,2.0,Gas,PUBLIC,510,380,1986,0,47.75201,-122.204185,17201 102nd Avenue Northeast,Bothell,98011,"['X', 'C', 'A06', 'AE']",2.25,2.0,2.125,1412000.0,9,0,0,0,3,0,3
17436,3339901286,2021-06-22,3,2.0,2580,13800,1.5,Oil,PUBLIC,0,220,1923,0,47.32007,-122.216245,1022 14th Street Northeast,Auburn,98002,"['X', 'AH', 'AE', 'AHB', 'C', 'AO']",2.5,2.333333333333333,2.416666666666667,465000.0,6,1,0,0,0,0,4
17437,3814900590,2021-12-23,5,2.5,3120,31928,2.0,Gas,PUBLIC,400,180,2015,0,47.326335,-122.16198,30620 134th Avenue Southeast,Auburn,98092,"['X', 'A', 'AE', 'AHB', 'A01', 'C', 'AH']",2.571428571428572,2.4285714285714284,2.5,825000.0,9,0,0,0,4,0,3
17438,6600055,2021-09-28,3,1.5,1370,5324,1.5,Gas,PUBLIC,0,0,1930,0,47.37756,-122.2343,220 West Willis Street,Kent,98032,"['X', 'AE', 'AHB', 'AH', 'C', 'A', 'VE']",2.571428571428572,2.4285714285714284,2.5,400000.0,6,1,0,0,0,1,5
17439,8699200010,2022-04-07,4,3.0,1740,8196,2.0,Electricity,PUBLIC,500,0,1981,0,47.313835,-122.222475,729 F Place Northeast,Auburn,98002,"['X', 'AH', 'AE', 'AHB', 'C', 'AO']",2.5,2.333333333333333,2.416666666666667,650000.0,7,0,0,0,0,0,4
17440,9169600206,2021-06-17,3,1.5,1910,7473,1.0,Oil,PUBLIC,280,0,1956,0,47.526815,-122.38862,4324 Southwest Cloverdale Street,Seattle,98136,"['X', 'A']",2.5,2.0,2.25,842200.0,8,1,0,0,1,0,3
17441,3306300400,2022-03-04,3,2.0,1230,10140,1.0,Gas,PRIVATE,440,50,1968,0,47.295975,-122.3636,2305 Southwest 341st Place,Federal Way,98023,"['X', 'A', 'C']",2.0,1.6666666666666667,1.8333333333333333,500000.0,6,0,0,0,0,0,3
17442,1871400135,2022-02-11,3,2.0,1230,9865,1.0,Electricity,PRIVATE,480,520,1990,0,47.28278,-121.92706499999998,31307 Southeast 354th Street,Enumclaw,98022,"['A', 'X', 'D', 'AE', 'C']",2.0,1.8,1.9,500000.0,7,0,0,0,0,1,4
17443,9000220,2022-04-15,3,1.0,1450,5150,1.5,Gas,PUBLIC,0,190,1919,0,47.6797,-122.30208,7005 24th Avenue Northeast,Seattle,98115,"['X', 'AE', 'C']",2.0,1.6666666666666667,1.8333333333333333,750000.0,7,1,0,0,0,0,3
17444,4224400130,2021-10-11,3,1.0,950,43053,1.0,Electricity,PRIVATE,0,170,1923,2021,47.3711,-121.87975,25716 348th Avenue Southeast,Ravensdale,98051,"['X', 'D']",1.5,1.0,1.25,450000.0,6,0,0,0,0,0,3
17445,5104520340,2021-08-13,4,3.0,2190,4496,2.0,Gas,PUBLIC,430,490,2004,0,47.35171500000001,-122.00741,27977 251st Avenue Southeast,Maple Valley,98038,"['AE', 'X', 'A05', 'B', 'A', 'C', 'A01']",2.4285714285714284,2.2857142857142856,2.3571428571428568,725000.0,8,0,0,0,0,0,3
17446,9358002167,2021-09-20,3,2.0,1410,1376,3.0,Electricity,PUBLIC,0,210,2021,0,47.56481,-122.36648,2622C SW Genesee St,Seattle,98126,"['X', 'C']",1.5,1.0,1.25,675000.0,9,0,0,0,0,0,3
17447,1545805770,2021-09-27,4,3.0,1710,7800,1.0,Gas,PUBLIC,550,160,2004,0,47.36576,-122.04692,26331 222nd Avenue Southeast,Maple Valley,98038,"['AE', 'X', 'A05', 'B', 'A', 'C', 'A01']",2.4285714285714284,2.2857142857142856,2.3571428571428568,585000.0,7,1,0,0,0,0,3
17448,8026700150,2021-11-22,5,3.0,3110,9599,1.0,Gas,PUBLIC,390,280,1958,0,47.74147,-122.28981,3603 Northeast 156th Street,Lake Forest Park,98155,"['X', 'A', 'AE', 'C']",2.25,2.0,2.125,1150000.0,8,1,0,0,2,0,4
17449,5649600026,2021-11-29,3,3.0,1820,1978,2.0,Electricity,PUBLIC,0,70,2017,0,47.55568,-122.281355,5171 42nd Avenue South,Seattle,98118,['X'],2.0,1.0,1.5,875000.0,9,1,0,0,0,0,3
17450,3288200470,2022-05-09,3,2.0,1950,10080,1.0,Gas,PUBLIC,420,80,1967,0,47.72815,-122.18573,11705 Northeast 141st Place,Kirkland,98034,['X'],2.0,1.0,1.5,1521000.0,7,0,0,0,0,0,4
17451,425049080,2021-08-24,4,3.0,2330,8044,1.0,Gas,PUBLIC,0,410,1939,2017,47.68338,-122.29625,7509 30th Avenue Northeast,Seattle,98115,"['X', 'AE', 'C']",2.0,1.6666666666666667,1.8333333333333333,1800000.0,8,1,0,0,0,0,3
17452,1560920040,2022-05-26,4,2.5,2960,37430,2.0,Gas,PRIVATE,790,490,1990,0,47.3988,-122.0225,22604 238th Place Southeast,Maple Valley,98038,"['AE', 'X', 'A05', 'B', 'A', 'C', 'A01']",2.4285714285714284,2.2857142857142856,2.3571428571428568,1370000.0,9,0,0,0,0,0,3
17453,5194900100,2021-07-08,3,2.0,1430,6607,1.0,Gas,PUBLIC,400,0,1990,0,47.29579,-122.22312,1317 E Street Southeast,Auburn,98002,"['X', 'AH', 'AE', 'AHB', 'C', 'AO']",2.5,2.333333333333333,2.416666666666667,565000.0,7,0,0,0,0,0,4
17454,5712000005,2022-01-25,3,2.5,2640,3600,2.0,Electricity,PUBLIC,240,290,1925,1981,47.598935,-122.28751499999998,402 35th Avenue South,Seattle,98144,['X'],2.0,1.0,1.5,1000000.0,7,1,0,0,2,1,3
17455,6071200305,2021-07-07,4,3.0,1970,8648,1.0,Gas,PUBLIC,690,50,1959,0,47.553125,-122.183409,5614 116th Place Southeast,Bellevue,98006,"['X', 'AE', 'A']",2.6666666666666665,2.333333333333333,2.5,1488000.0,8,0,0,0,0,0,5
17456,9184700770,2021-08-05,4,2.5,3220,6000,2.0,Gas,PUBLIC,0,280,1903,0,47.609585,-122.28861,811 35th Avenue,Seattle,98122,['X'],2.0,1.0,1.5,2275000.0,9,1,0,0,0,0,5
17457,9528104280,2022-03-03,5,1.5,1810,4500,1.5,Oil,PUBLIC,0,170,1921,0,47.6774,-122.3249,6565 5th Avenue Northeast,Seattle,98115,"['X', 'AE', 'C']",2.0,1.6666666666666667,1.8333333333333333,1350000.0,7,1,0,0,0,0,3
17458,7986400945,2021-06-28,4,2.0,2020,3600,1.0,Gas,PUBLIC,0,250,1913,0,47.66406,-122.35683,4814 1st Avenue Northwest,Seattle,98107,"['X', 'C']",1.5,1.0,1.25,1235000.0,7,1,0,0,0,0,5
17459,9808590620,2021-11-19,4,3.0,3440,10044,2.0,Electricity,PUBLIC,720,750,1981,0,47.64341500000001,-122.191887,11120 Northeast 37th Court,Bellevue,98004,"['X', 'AE']",2.5,2.0,2.25,2510000.0,10,1,0,0,0,0,4
17460,3830600350,2021-07-28,5,2.0,1890,10330,1.0,Gas,PUBLIC,400,220,1975,0,47.353495,-122.174475,12519 Southeast 276th Place,Kent,98030,"['X', 'AE', 'AH']",2.6666666666666665,2.333333333333333,2.5,585000.0,7,1,0,0,0,0,4
17461,3166910140,2021-06-23,4,3.0,3061,6227,2.0,Gas,PUBLIC,489,0,2017,0,47.353825,-122.135915,27627 154th Place Southeast,Kent,98042,"['X', 'A', 'AE']",2.6666666666666665,2.333333333333333,2.5,825000.0,8,0,0,0,0,0,3
17462,2424059029,2021-06-22,3,4.0,3480,53550,2.0,Gas,PRIVATE,880,820,1989,0,47.54752,-122.11063500000002,6035 173rd Avenue Southeast,Bellevue,98006,"['X', 'AE', 'A']",2.6666666666666665,2.333333333333333,2.5,1650000.0,8,1,0,0,2,0,4
17463,2662000100,2021-11-05,6,2.5,4020,10023,2.0,Gas,PUBLIC,290,500,1964,0,47.38733,-122.20901,23923 99th Avenue South,Kent,98031,"['X', 'AE', 'A', 'C']",2.25,2.0,2.125,675500.0,7,1,0,0,0,0,4
17464,7466900390,2022-03-21,3,1.0,1000,9600,1.0,Gas,PUBLIC,600,90,1962,0,47.3448,-122.29764,28624 27th Place South,Federal Way,98003,['X'],2.0,1.0,1.5,480000.0,7,0,0,0,0,0,3
17465,3332000145,2021-11-21,3,1.0,1340,3090,1.5,Gas,PUBLIC,0,0,1908,0,47.55137,-122.273635,4710 South Orcas Street,Seattle,98118,['X'],2.0,1.0,1.5,673000.0,7,1,0,0,0,1,3
17466,8732190360,2021-06-22,4,3.5,1950,9024,1.0,Gas,PUBLIC,510,100,1978,0,47.311065,-122.396825,4937 Southwest 324th Place,Federal Way,98023,"['X', 'A', 'C']",2.0,1.6666666666666667,1.8333333333333333,520000.0,8,1,0,0,0,0,3
17467,3438503362,2022-03-24,5,2.5,2780,7405,2.0,Gas,PUBLIC,460,360,2005,0,47.53865,-122.35845,1816 Southwest Orchard Street,Seattle,98106,"['X', 'AE']",2.5,2.0,2.25,945000.0,8,0,0,0,0,0,3
17468,8651500870,2021-10-20,4,2.5,3050,11366,2.0,Gas,PUBLIC,590,250,1984,0,47.6448,-122.06781,3844 204th Avenue Northeast,Sammamish,98074,"['X', 'AE', 'C']",2.0,1.6666666666666667,1.8333333333333333,1961000.0,9,0,0,0,0,0,5
17469,922049223,2021-11-24,3,1.0,910,10487,1.0,Electricity,PRIVATE,0,0,1955,0,47.40444,-122.30334,22045 24th Avenue South,Des Moines,98198,"['X', 'A', 'AE', 'C', 'VE']",2.4,2.2,2.3,420000.0,6,0,0,0,0,0,3
17470,1702901260,2022-04-14,3,2.0,1260,4950,1.0,Gas,PUBLIC,0,80,1920,0,47.558045,-122.2824,3924 South Ferdinand Street,Seattle,98118,['X'],2.0,1.0,1.5,1028000.0,7,1,0,0,0,0,4
17471,8944300520,2021-10-01,3,1.0,970,7150,1.0,Gas,PUBLIC,440,150,1968,0,47.303905,-122.367605,33255 26th Place Southwest,Federal Way,98023,"['X', 'A', 'C']",2.0,1.6666666666666667,1.8333333333333333,420000.0,7,0,0,0,0,0,5
17472,5137200150,2022-05-05,4,3.0,2670,11610,1.0,Gas,PUBLIC,530,290,1976,0,47.33563,-122.336735,29639 2nd Place Southwest,Federal Way,98023,"['X', 'A', 'C']",2.0,1.6666666666666667,1.8333333333333333,950000.0,8,1,0,0,1,0,4
17473,8556550360,2021-11-01,4,2.5,2560,4143,2.0,Gas,PUBLIC,420,170,2021,0,47.34148,-122.02449,29021 238th Avenue Southeast,Maple Valley,98010,"['X', 'C']",1.5,1.0,1.25,884950.0,8,0,0,1,0,0,3
17474,1446401600,2022-02-18,2,1.0,1040,7833,1.0,Electricity,PUBLIC,0,0,1935,0,47.4828,-122.329535,13416 3rd Avenue South,Burien,98168,"['X', 'AE', 'C', 'AHB']",2.25,2.0,2.125,550000.0,6,0,0,0,0,0,3
17475,1604602105,2021-12-20,4,3.5,1960,4105,1.5,Electricity,PUBLIC,0,140,1908,2020,47.5671,-122.28966,4034 Letitia Avenue South,Seattle,98118,['X'],2.0,1.0,1.5,880000.0,7,1,0,0,0,0,3
17476,2619920110,2021-09-22,4,2.5,3220,5262,2.0,Gas,PUBLIC,650,140,2003,0,47.687721,-122.175985,13340 Northeast 97th Street,Kirkland,98033,"['X', 'AO']",2.5,2.0,2.25,1770000.0,9,0,0,1,0,0,3
17477,2726049175,2021-12-15,4,3.0,1990,7245,1.0,Gas,PUBLIC,530,100,1974,0,47.706225,-122.28642,10548 39th Avenue Northeast,Seattle,98125,"['X', 'AE', 'A', 'C']",2.25,2.0,2.125,1040000.0,7,1,0,0,0,0,3
17478,4254000190,2021-10-12,4,2.5,2040,13214,2.0,Gas,PUBLIC,750,590,1997,0,47.737155,-121.95783,28517 Northeast 153rd Street,Duvall,98019,"['AE', 'X', 'A', 'C', 'A10']",2.4,2.2,2.3,980000.0,8,0,0,0,0,0,3
17479,5153200487,2021-08-31,4,3.0,2330,19620,1.0,Gas,PUBLIC,700,500,1961,0,47.33292,-122.34975,1115 Southwest 300th Street,Federal Way,98023,"['X', 'A', 'C']",2.0,1.6666666666666667,1.8333333333333333,740000.0,9,1,0,0,2,0,5
17480,3353401630,2022-01-14,4,2.5,2020,17624,2.0,Electricity,PUBLIC,480,0,2004,0,47.26184,-122.25779,410 4th Avenue Southwest,Pacific,98047,"['X', 'AE', 'C']",2.0,1.6666666666666667,1.8333333333333333,560000.0,8,0,0,0,0,0,3
17481,1442100540,2021-07-26,4,3.5,3570,4275,2.0,Gas,PUBLIC,440,270,2021,0,47.365805,-122.070755,26327 203rd Place Southeast,Covington,98042,"['X', 'A', 'AE']",2.6666666666666665,2.333333333333333,2.5,839950.0,8,1,0,0,0,0,3
17482,2771601825,2022-02-08,3,2.0,1820,4000,1.0,Electricity,PUBLIC,0,620,1908,2011,47.63879,-122.37173,2201 11th Avenue West,Seattle,98119,['X'],2.0,1.0,1.5,1386000.0,7,1,0,0,2,0,3
17483,3859900050,2022-03-21,4,3.0,2970,14542,2.0,Oil,PUBLIC,0,310,1959,0,47.592725,-122.20695,2001 Killarney Drive,Bellevue,98004,"['X', 'AE']",2.5,2.0,2.25,2800000.0,8,1,0,0,2,0,3
17484,9358002045,2022-01-08,3,3.5,1570,1738,2.0,Gas,PUBLIC,240,40,2006,0,47.565305,-122.366955,2633 Southwest Nevada Street,Seattle,98126,"['X', 'C']",1.5,1.0,1.25,660000.0,8,1,0,0,0,0,3
17485,8691390880,2021-10-25,3,2.5,2890,5410,2.0,Gas,PUBLIC,650,0,2003,0,47.59953,-121.97512,914 272nd Place Southeast,Sammamish,98075,"['AE', 'X', 'A', 'C']",2.25,2.0,2.125,1525000.0,9,0,0,0,0,0,3
17486,522059016,2021-10-29,4,2.0,1500,23335,1.0,Oil,PUBLIC,0,160,1950,0,47.42357,-122.19751,19917 108th Avenue Southeast,Renton,98055,"['X', 'AHB', 'AE']",2.6666666666666665,2.333333333333333,2.5,520000.0,7,1,0,0,0,1,4
17487,3126049412,2021-07-16,2,1.5,1100,1760,2.0,Gas,PUBLIC,360,100,1997,0,47.69696,-122.34812,710B N 94th St,Seattle,98103,['X'],2.0,1.0,1.5,615000.0,7,1,0,0,0,0,3
17488,4222200410,2022-04-29,3,2.5,1870,8448,1.0,Gas,PUBLIC,550,100,1968,0,47.34788,-122.30515,2205 South 283rd Street,Federal Way,98003,['X'],2.0,1.0,1.5,600000.0,7,1,0,0,0,0,3
17489,8732750050,2021-10-12,3,2.5,1920,2452,1.5,Electricity,PUBLIC,300,160,1984,0,47.435395,-122.272735,18621 48th Place South,SeaTac,98188,"['X', 'AE', 'AH', 'AHB']",2.75,2.5,2.625,525000.0,7,1,0,0,3,0,3
17490,3892100005,2021-12-01,4,2.0,1560,7275,2.0,Electricity,PUBLIC,0,70,1964,0,47.66884,-122.20302,744 3rd Street South,Kirkland,98033,"['X', 'AO']",2.5,2.0,2.25,1300000.0,6,0,0,0,0,0,3
17491,3834000508,2021-12-28,3,2.0,1410,1234,3.0,Electricity,PUBLIC,0,0,2020,0,47.729305,-122.291269,13735 35th Avenue Northeast,Seattle,98125,"['X', 'AE', 'A', 'C']",2.25,2.0,2.125,694950.0,7,0,0,0,0,0,3
17492,6386550110,2022-02-15,3,2.5,1830,9055,1.0,Gas,PUBLIC,550,390,1969,0,47.40929000000001,-122.20325,21355 103rd Place Southeast,Kent,98031,"['X', 'AE', 'A', 'C']",2.25,2.0,2.125,650000.0,7,0,0,0,0,0,4
17493,2725059335,2021-07-23,5,3.5,3110,12928,2.0,Gas,PUBLIC,780,370,2015,0,47.62315,-122.143571,14798 Northeast 15th Court,Bellevue,98007,"['X', 'AE']",2.5,2.0,2.25,2034000.0,9,0,0,0,0,1,3
17494,9828702730,2022-05-13,3,2.0,1540,1080,3.0,Gas,PUBLIC,0,290,2014,0,47.61829,-122.30001,1805B 25th Ave,Seattle,98122,['X'],2.0,1.0,1.5,920000.0,8,0,0,0,0,0,3
17495,6178700120,2021-08-13,3,2.0,2610,23733,1.0,Oil,PUBLIC,410,0,1956,0,47.76595,-122.25964,6209 Northeast 190th Street,Kenmore,98028,"['AE', 'X', 'A']",2.6666666666666665,2.333333333333333,2.5,795000.0,8,0,0,0,0,0,3
17496,5253300173,2021-11-26,3,1.0,1160,8950,1.0,Electricity,PUBLIC,0,70,1968,0,47.749925,-122.33818,1641 North 167th Street,Shoreline,98133,"['X', 'A', 'AE', 'C']",2.25,2.0,2.125,650000.0,7,0,0,0,0,0,3
17497,2459950160,2021-08-30,4,2.5,2030,17950,2.0,Gas,PUBLIC,440,100,1996,0,47.43357,-122.14956,14240 Southeast 188th Way,Renton,98058,"['AE', 'X', 'A', 'A05', 'C', 'A07', 'B']",2.4285714285714284,2.2857142857142856,2.3571428571428568,695000.0,7,0,0,0,0,0,3
17498,9359500800,2022-05-18,3,2.5,1580,8750,2.0,Gas,PUBLIC,440,80,1989,0,47.2594,-122.244205,308 White River Drive,Pacific,98047,"['X', 'AE', 'C']",2.0,1.6666666666666667,1.8333333333333333,550000.0,7,0,0,0,0,0,3
17499,2270000080,2022-03-16,4,2.5,1560,4350,2.0,Gas,PUBLIC,560,0,2003,0,47.50237,-122.18601,1166 Edmonds Place Northeast,Renton,98056,"['X', 'AE']",2.5,2.0,2.25,509242.0,7,1,0,0,0,1,3
17500,9241900219,2021-07-04,4,3.0,2830,7680,1.0,Gas,PUBLIC,200,200,1968,0,47.647885,-122.389275,3037 25th Avenue West,Seattle,98199,"['X', 'A']",2.5,2.0,2.25,1610000.0,9,1,0,0,2,0,4
17501,868001610,2022-01-11,6,4.0,4050,15500,2.5,Gas,PUBLIC,0,100,1932,0,47.70327,-122.37941,1805 Northwest Blue Ridge Drive,Seattle,98177,"['X', 'A', 'C']",2.0,1.6666666666666667,1.8333333333333333,2608888.0,12,1,0,0,3,0,2
17502,7752700070,2022-03-23,3,2.5,3320,10003,1.0,Gas,PUBLIC,440,150,1966,0,47.74388,-122.28986,15846 36th Avenue Northeast,Lake Forest Park,98155,"['X', 'A', 'AE', 'C']",2.25,2.0,2.125,2180000.0,8,1,0,0,2,0,3
17503,854000265,2022-05-23,3,1.5,1430,8395,1.0,Oil,PUBLIC,280,470,1955,0,47.453635,-122.329035,16533 4th Avenue South,Burien,98148,"['X', 'C', 'A']",2.0,1.6666666666666667,1.8333333333333333,605000.0,7,0,0,0,0,0,3
17504,1218000415,2021-09-07,3,1.0,1370,7633,1.0,Gas,PUBLIC,0,0,1940,0,47.46108,-122.34956,15808 12th Avenue Southwest,Burien,98166,"['X', 'A', 'AE', 'AO', 'VE', 'C', 'A03']",2.571428571428572,2.4285714285714284,2.5,499000.0,6,1,0,0,0,0,4
17505,2887701815,2021-10-25,4,3.5,3000,4256,3.0,Electricity,PUBLIC,0,220,2017,0,47.687325,-122.31141,8021 16th Avenue Northeast,Seattle,98115,"['X', 'AE', 'C']",2.0,1.6666666666666667,1.8333333333333333,1350000.0,8,0,0,0,0,1,3
17506,3997500190,2022-05-25,2,2.0,1190,8149,1.0,Oil,PUBLIC,0,250,1948,0,47.74338,-122.30182,15816 25th Avenue Northeast,Shoreline,98155,"['X', 'A', 'AE', 'C']",2.25,2.0,2.125,750000.0,7,0,0,0,0,1,3
17507,2558710080,2021-11-17,5,3.0,2440,7280,1.0,Gas,PUBLIC,520,370,1977,0,47.720175,-122.16578,13312 130th Place Northeast,Kirkland,98034,['X'],2.0,1.0,1.5,1050000.0,7,1,0,0,0,0,3
17508,8910500715,2022-01-30,3,2.0,1860,6677,1.0,Oil,PUBLIC,0,230,1947,0,47.70921,-122.35589,11013 Greenwood Avenue North,Seattle,98133,"['X', 'A', 'AE', 'C']",2.25,2.0,2.125,262000.0,7,1,0,0,0,1,2
17509,3862710170,2021-10-21,3,2.0,1740,4459,2.0,Gas,PUBLIC,440,40,2015,0,47.534255,-121.8411,37512 Fury Street,Snoqualmie,98065,"['AE', 'X', 'A11', 'A12', 'A', 'AO', 'A05', 'A09', 'D', 'C']",2.5,2.4,2.45,765000.0,8,0,0,0,0,0,3
17510,7942000040,2022-03-24,4,1.0,1730,8416,1.0,Gas,PUBLIC,290,80,1967,0,47.76495,-122.200355,10420 Northeast 189th Street,Bothell,98011,"['X', 'C', 'A06', 'AE']",2.25,2.0,2.125,1115000.0,7,1,0,0,0,0,3
17511,2321300125,2021-09-23,5,3.5,4370,5000,2.0,Gas,PUBLIC,320,490,2004,0,47.638605,-122.3936,2809 West Lynn Street,Seattle,98199,"['X', 'A']",2.5,2.0,2.25,2000000.0,10,1,0,0,2,0,3
17512,8835700350,2021-09-23,4,3.5,4320,18035,2.0,Gas,PUBLIC,760,530,1990,0,47.56011,-122.02928,23323 Southeast 47th Way,Sammamish,98075,"['AE', 'X', 'A', 'C']",2.25,2.0,2.125,1900000.0,10,1,0,0,0,0,3
17513,3832600230,2022-01-10,5,3.0,2900,10400,1.0,Gas,PUBLIC,440,160,1973,0,47.36649,-122.28363,26208 39th Place South,Kent,98032,"['X', 'AE', 'AHB', 'AH', 'C', 'A', 'VE']",2.571428571428572,2.4285714285714284,2.5,650000.0,8,1,0,0,0,0,3
17514,7334601770,2021-08-08,3,2.0,1440,9620,1.0,Electricity,PRIVATE,480,0,1978,0,47.46775,-121.74046,14610 449th Avenue Southeast,North Bend,98045,"['AE', 'AO', 'X', 'AOB', 'D', 'C', 'A', 'AH', 'A05', 'B', 'A09', 'AHB', 'A06', 'A03']",2.571428571428572,2.5,2.5357142857142856,737000.0,7,0,0,0,0,0,4
17515,4083305639,2021-08-25,3,3.5,1470,1509,2.0,Gas,PUBLIC,230,40,2003,0,47.65098,-122.33645,3633 Wallingford Ave N,Seattle,98103,['X'],2.0,1.0,1.5,957500.0,8,1,0,0,0,0,3
17516,5279101155,2021-09-16,3,2.0,2030,12896,1.0,Gas,PUBLIC,0,350,1961,0,47.53115,-122.02777,530 Northeast Alder Street,Issaquah,98027,"['AE', 'X', 'AO', 'A', 'A04', 'C', 'B', 'AOB', 'A02']",2.555555555555556,2.4444444444444446,2.5,1488900.0,7,0,0,0,0,1,5
17517,6303401240,2022-04-12,4,2.0,1730,8382,1.0,Gas,PUBLIC,0,200,1925,0,47.504055,-122.358775,11030 19th Avenue Southwest,Seattle,98146,"['X', 'A', 'VE', 'C', 'AO']",2.4,2.2,2.3,475000.0,7,1,0,0,2,0,4
17518,1826049199,2021-06-15,2,1.0,860,7344,1.0,Gas,PUBLIC,0,190,1938,0,47.739555,-122.340215,15221 Ashworth Avenue North,Shoreline,98133,"['X', 'A', 'AE', 'C']",2.25,2.0,2.125,735000.0,6,1,0,0,0,0,5
17519,1830300040,2021-11-16,5,3.0,2700,7154,1.0,Gas,PUBLIC,530,460,1975,0,47.63758,-122.113815,3028 169th Avenue Northeast,Bellevue,98008,"['X', 'AE', 'A', 'C', 'A06']",2.4,2.2,2.3,1700000.0,8,1,0,0,0,0,5
17520,7936000732,2022-05-18,3,2.0,2150,6325,1.5,Gas,PUBLIC,0,270,1923,0,47.554645,-122.39265,5303 47th Avenue Southwest,Seattle,98136,"['X', 'A']",2.5,2.0,2.25,1600425.0,7,1,0,0,0,1,3
17521,2005600070,2021-08-25,3,2.0,1300,9516,1.0,Gas,PRIVATE,0,0,1962,0,47.3578,-122.18615,11610 Southeast 272nd Place,Kent,98030,"['X', 'AE', 'AH']",2.6666666666666665,2.333333333333333,2.5,425000.0,6,0,0,0,0,0,5
17522,5097900390,2021-07-07,3,1.0,1150,8232,1.0,Gas,PUBLIC,480,370,1976,0,47.723015,-122.22348,8800 Northeast 137th Street,Kirkland,98034,['X'],2.0,1.0,1.5,860000.0,7,0,0,0,0,0,4
17523,1687000030,2022-04-20,4,2.5,2105,5500,2.0,Gas,PUBLIC,504,160,2007,0,47.28713,-122.281995,4147 South 350th Place,Auburn,98001,"['X', 'AE', 'A', 'AH', 'C']",2.4,2.2,2.3,730000.0,8,0,0,0,0,0,3
17524,7518506956,2021-11-05,3,1.5,1520,2600,1.5,Oil,PUBLIC,200,0,1931,0,47.677855,-122.38493,2212 Northwest 67th Street,Seattle,98117,"['X', 'A']",2.5,2.0,2.25,750000.0,7,1,0,0,0,0,3
17525,1330290080,2021-11-02,4,2.5,2260,5760,2.0,Gas,PUBLIC,710,0,1999,0,47.36409,-122.17427,26507 126th Place Southeast,Kent,98030,"['X', 'AE', 'AH']",2.6666666666666665,2.333333333333333,2.5,667000.0,8,0,0,0,0,0,3
17526,4046601220,2022-04-15,3,2.0,2260,14983,1.0,Gas,PRIVATE,0,0,2016,0,47.69652,-121.91911,31328 Northeast 111th Place,Carnation,98014,"['AE', 'X', 'AO', 'C', 'AOB', 'A', 'A05', 'A06']",2.625,2.5,2.5625,1700000.0,8,0,1,0,3,0,3
17527,5014000190,2022-03-11,5,1.0,1950,7112,1.0,Gas,PUBLIC,0,0,1950,0,47.56865,-122.39515,4904 Southwest Andover Street,Seattle,98116,"['X', 'A', 'C']",2.0,1.6666666666666667,1.8333333333333333,1310000.0,7,1,0,0,0,0,5
17528,8910500492,2021-07-19,4,3.0,2330,8800,2.0,Gas,PUBLIC,0,60,1952,0,47.70897,-122.36172,320 Northwest 110th Street,Seattle,98177,"['X', 'A', 'C']",2.0,1.6666666666666667,1.8333333333333333,1050000.0,8,0,0,0,0,0,5
17529,363000045,2021-09-03,6,3.0,2260,3000,1.5,Gas,PUBLIC,220,150,1903,0,47.603275,-122.299675,168 25th Avenue,Seattle,98122,['X'],2.0,1.0,1.5,899000.0,7,1,0,0,0,0,5
17530,1761100180,2022-02-17,3,2.5,1790,6454,1.0,Gas,PUBLIC,510,640,1984,0,47.28841,-122.365545,2433 Southwest 349th Place,Federal Way,98023,"['X', 'A', 'C']",2.0,1.6666666666666667,1.8333333333333333,621000.0,7,1,0,0,0,0,4
